barcode,hit count,enterobase serotype,enterobase species,mash species,1436893830000|3159571,1436893909000|3159808,2873786891000|3159389,2873787160000|3160196,4310679577000|3158082,4310679772000|3158667,4310679831000|3158844,4310680254000|3160113,4310680315000|3160296,4310680399000|3160548
ESC_BA1355AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9659AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_GA6862AA_AS,10,O103:H14,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3705AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_MA3798AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_MA3965AA_AS,3,,Escherichia coli,,0,1,0,1,1,0,0,0,0,0
ESC_HA3287AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_AA8946AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3712AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_FA9905AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8089AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA8961AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_GA4877AA_AS,0,2A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA8336AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0958AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1579AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9226AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2910AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3430AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0371AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1635AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3917AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0229AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_GA4911AA_AS,0,3A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_NA8677AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA6362AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_CA1885AA_AS,0,,Shigella sp.,,0,0,0,0,0,0,0,0,0,0
ESC_HA8140AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3175AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1610AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9199AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9936AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0579AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_GA3249AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1070AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,0,1,1,1
ESC_HA0575AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7578AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8905AA_AS,10,O26:H11,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3353AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1474AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0729AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_MA2980AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA1663AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_JA0054AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7581AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_NA6459AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5661AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1940AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_CA0914AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA5280AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9059AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0169AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1123AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_GA3836AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9880AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1368AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1899AA_AS,10,O111,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8516AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1794AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9639AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_GA3260AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5103AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA7509AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9503AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_LA5630AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA0145AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4684AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5543AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9447AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0921AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0255AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4838AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8875AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3872AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0738AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0984AA_AS,0,,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_BA8186AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_HA0542AA_AS,3,,Shigella flexneri,,1,0,0,0,0,1,1,0,0,0
ESC_HA1883AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7483AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5540AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4465AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9314AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA2683AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6422AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA9964AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA0252AA_AS,2,Flexneri  4,Shigella flexneri,,0,0,0,0,0,1,1,0,0,0
ESC_IA7393AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0857AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_CA4143AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA0136AA_AS,10,O154,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1626AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1641AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA0318AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1323AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2707AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1190AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0611AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_CA3241AA_AS,3,,Escherichia coli,,0,1,0,1,1,0,0,0,0,0
ESC_GA5133AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2037AA_AS,0,Flexneri2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA4235AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5555AA_AS,10,O111,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8943AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2453AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,0,1,1,1
ESC_BA2889AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3538AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3724AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7350AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8670AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1688AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_OA9949AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0500AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA2770AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA5851AA_AS,7,,Escherichia coli,,0,1,0,1,1,1,1,0,1,1
ESC_LA3006AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1010AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA1649AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6974AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4778AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3169AA_AS,1,,Escherichia albertii,Escherichia albertii,0,0,0,0,1,0,0,0,0,0
ESC_KA2148AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5482AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9407AA_AS,1,,Escherichia albertii,Escherichia albertii KF1,0,0,0,0,1,0,0,0,0,0
ESC_HA8627AA_AS,10,O20:H38,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2619AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4717AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,0,1,1,1
ESC_NA9486AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA6327AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0754AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7621AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9677AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7714AA_AS,10,E. Coli O111:Nm,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5428AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2635AA_AS,6,,Escherichia coli,,0,1,0,1,1,0,0,1,1,1
ESC_GA7515AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA8274AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5358AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1252AA_AS,10,O125Ac,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6494AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA6930AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA0353AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_JA0564AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2297AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2915AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5215AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0951AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5361AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA5372AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA3642AA_AS,10,O103,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3059AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2226AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA3235AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA2786AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8752AA_AS,7,O53:H57,Escherichia coli,,1,0,1,1,0,1,1,1,1,0
ESC_JA0625AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1125AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9210AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1752AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_LA0800AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7954AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_PA1655AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_CA1570AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1211AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA5998AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1472AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA7562AA_AS,7,,Escherichia coli,,0,1,1,1,0,1,1,0,1,1
ESC_IA1984AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3852AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0472AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA6016AA_AS,10,O26:H11,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0785AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_NA7553AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA5957AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0248AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7669AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0723AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA2730AA_AS,8,,Escherichia coli,,1,0,1,1,1,1,1,1,1,0
ESC_GA6532AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6777AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA8372AA_AS,10,O8,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7655AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1487AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7541AA_AS,8,,Escherichia coli,,1,1,1,1,1,1,1,0,0,1
ESC_LA1217AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA8736AA_AS,10,O103,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8355AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3869AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA8215AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA5141AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1907AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3809AA_AS,10,K1,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7591AA_AS,1,,Escherichia albertii,Escherichia albertii,0,0,0,0,1,0,0,0,0,0
ESC_MA3842AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7843AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9976AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3162AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8069AA_AS,10,O153,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0943AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9375AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA0091AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3978AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8270AA_AS,8,O152,Escherichia coli,,1,0,1,1,1,1,1,1,1,0
ESC_HA8444AA_AS,10,Ox19,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA2449AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_PA1034AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0542AA_AS,7,,Shigella dysenteriae,,1,0,1,1,1,0,1,1,1,0
ESC_IA8992AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9935AA_AS,3,Flexneri4,Shigella flexneri,,1,0,0,0,0,1,1,0,0,0
ESC_HA6050AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1212AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA6018AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA2774AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,0,1
ESC_CA4485AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4814AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2294AA_AS,8,,Escherichia coli,,1,1,1,0,1,1,1,1,1,0
ESC_PA1058AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0944AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6841AA_AS,0,Shigella Flexneri,,,0,0,0,0,0,0,0,0,0,0
ESC_HA2949AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7784AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2372AA_AS,0,,Escherichia coli,Shigella sonnei,0,0,0,0,0,0,0,0,0,0
ESC_GA1486AA_AS,9,O103:H2,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_CA0558AA_AS,1,,Shigella boydii,,0,0,0,0,1,0,0,0,0,0
ESC_BA8013AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA6044AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9121AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1762AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA5680AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA6189AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA2542AA_AS,9,,,,1,1,1,1,1,1,1,1,0,1
ESC_CA5312AA_AS,0,,Escherichia coli,Escherichia albertii,0,0,0,0,0,0,0,0,0,0
ESC_BA5700AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_NA8223AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1815AA_AS,0,Flexneri 6,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_PA1140AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1888AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7978AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA4098AA_AS,2,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,1,1,0,0,0
ESC_AA9903AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_PA1633AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3889AA_AS,5,,Escherichia coli,,0,1,0,1,1,0,0,0,1,1
ESC_AA9834AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA1215AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_LA1156AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA4998AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7541AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2440AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7478AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8858AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_HA6862AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3402AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0785AA_AS,7,,Escherichia coli,,1,1,0,1,1,0,0,1,1,1
ESC_HA6641AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA6546AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0578AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3429AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA9256AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0849AA_AS,7,,Escherichia coli,,1,1,1,1,0,1,1,0,0,1
ESC_IA0260AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA0257AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7007AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5962AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA5975AA_AS,10,O26:H11,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5991AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1192AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8934AA_AS,0,Escherichia Coli,Escherichia coli,Shigella sonnei Ss046,0,0,0,0,0,0,0,0,0,0
ESC_KA7106AA_AS,0,4c,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA1704AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0187AA_AS,10,O174:H21.,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2753AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3576AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_FA8047AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5557AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4858AA_AS,9,O157:H7,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_LA6060AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5304AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0227AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3577AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA4787AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0644AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9366AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9387AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7504AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA0841AA_AS,6,,Escherichia coli,,1,0,1,1,1,0,0,1,1,0
ESC_JA3878AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA7872AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_BA1430AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_KA2598AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2393AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2307AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6954AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2418AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
